1.2600E-01	2.1385E-12	1.2600E-01	2.1385E-12
1.6088E-01	3.0807E-11	1.6088E-01	3.0807E-11
2.0542E-01	2.6064E-10	2.0542E-01	2.6064E-10
2.6229E-01	1.4316E-09	2.6229E-01	1.4316E-09
3.3490E-01	5.5474E-09	3.3490E-01	5.5474E-09
4.2761E-01	1.6245E-08	4.2761E-01	1.6245E-08
5.4599E-01	3.8029E-08	5.4599E-01	3.8029E-08
6.9714E-01	7.4495E-08	6.9714E-01	7.4495E-08
8.9014E-01	1.2668E-07	8.9014E-01	1.2668E-07
1.1366E+00	1.9259E-07	1.1366E+00	1.9259E-07
1.4512E+00	2.6785E-07	1.4512E+00	2.6785E-07
1.8530E+00	3.4705E-07	1.8530E+00	3.4705E-07
2.3659E+00	4.2482E-07	2.3659E+00	4.2482E-07
3.0209E+00	4.9659E-07	3.0209E+00	4.9659E-07
3.8572E+00	5.5888E-07	3.8572E+00	5.5888E-07
4.9250E+00	6.0936E-07	4.9250E+00	6.0936E-07
6.2885E+00	6.4670E-07	6.2885E+00	6.4670E-07
8.0294E+00	6.7044E-07	8.0294E+00	6.7044E-07
1.0252E+01	6.8089E-07	1.0252E+01	6.8089E-07
1.3090E+01	6.7894E-07	1.3090E+01	6.7894E-07
1.6714E+01	6.6598E-07	1.6714E+01	6.6598E-07
2.1341E+01	6.4372E-07	2.1341E+01	6.4372E-07
2.7250E+01	6.1407E-07	2.7250E+01	6.1407E-07
3.4793E+01	5.7897E-07	3.4793E+01	5.7897E-07
4.4425E+01	5.4030E-07	4.4425E+01	5.4030E-07
5.6724E+01	4.9978E-07	5.6724E+01	4.9978E-07
7.2428E+01	4.5883E-07	7.2428E+01	4.5883E-07
9.2478E+01	4.1862E-07	9.2478E+01	4.1862E-07
1.1808E+02	3.8001E-07	1.1808E+02	3.8001E-07
1.5077E+02	3.4360E-07	1.5077E+02	3.4360E-07
1.9251E+02	3.0974E-07	1.9251E+02	3.0974E-07
2.4580E+02	2.7858E-07	2.4580E+02	2.7858E-07
3.1385E+02	2.5014E-07	3.1385E+02	2.5014E-07
4.0073E+02	2.2433E-07	4.0073E+02	2.2433E-07
5.1167E+02	2.0098E-07	5.1167E+02	2.0098E-07
6.5332E+02	1.7990E-07	6.5332E+02	1.7990E-07
8.3419E+02	1.6088E-07	8.3419E+02	1.6088E-07
1.0651E+03	1.4371E-07	1.0651E+03	1.4371E-07
1.3600E+03	1.2820E-07	1.3600E+03	1.2820E-07
1.7365E+03	1.1419E-07	1.7365E+03	1.1419E-07
2.2172E+03	1.0153E-07	2.2172E+03	1.0153E-07
2.8310E+03	9.0106E-08	2.8310E+03	9.0106E-08
3.6148E+03	7.9819E-08	3.6148E+03	7.9819E-08
4.6155E+03	7.0587E-08	4.6155E+03	7.0587E-08
5.8932E+03	6.2338E-08	5.8932E+03	6.2338E-08
7.5246E+03	5.5008E-08	7.5246E+03	5.5008E-08
9.6078E+03	4.8533E-08	9.6078E+03	4.8533E-08
1.2268E+04	4.2848E-08	1.2268E+04	4.2848E-08
1.5664E+04	3.7884E-08	1.5664E+04	3.7884E-08
2.0000E+04	3.3567E-08	2.0000E+04	3.3567E-08
