"x1" "y1" "x2" "y2" "ne" "te" "ti" "vp"  "btot" "br" "bt" "bz"
1.401396275,-1.250864863,1.408506632,-1.25,1.239516951e+19,4.180008411,4.180008411,0,2.342181206,0.01090490539,0.9997566342,-0.01917636395
1.408506632,-1.25,1.414451241,-1.25,1.730405133e+19,5.560019016,5.560019016,0,2.331337452,0.01042327099,0.9997497201,-0.01979378983
1.414451241,-1.25,1.418796539,-1.25,1.982685767e+19,8.54801178,8.54801178,0,2.322866201,0.01013850886,0.9997430443999999,-0.02027302235
1.418796539,-1.25,1.421623588,-1.25,2.210321617e+19,12.02002716,12.02002716,0,2.316991329,0.009837443939999999,0.9997381568,-0.02066060528
1.421623588,-1.25,1.422949553,-1.25,2.407906715e+19,14.26506519,14.26506519,0,2.31354785,0.009757045656,0.9997351766,-0.02084419131
1.422949553,-1.25,1.427046537,-1.25,3.782075468e+19,15.55730152,16.10612106,24729.70703,2.309149265,0.009677146560999999,0.9997314215000001,-0.0210602209
1.427046537,-1.25,1.431001067,-1.25,4.398582633e+19,16.81907272,17.56367493,24189.9668,2.302696705,0.009520175867,0.999725163,-0.02142278478
1.431001067,-1.25,1.434834838,-1.25,4.704433782e+19,18.57737541,19.35171127,24279.38477,2.29641819,0.009231400676,0.9997184277,-0.02186007984
1.434834838,-1.25,1.43858254,-1.25,4.92298107e+19,20.01527405,20.80526352,23864.89063,2.290338993,0.008949067444,0.9997118711,-0.02227488719
1.43858254,-1.25,1.442266107,-1.25,5.263130385e+19,19.15402603,19.99342346,23619.7168,2.284416437,0.008778931573,0.9997051358,-0.02264113165
1.442266107,-1.25,1.445906758,-1.25,5.627847188e+19,18.2943058,19.21569824,22994.76367,2.278609753,0.008618740365,0.9996982217,-0.02300468273
1.445906758,-1.25,1.449523807,-1.25,5.771218667e+19,17.41881752,18.37499619,21803.68359,2.272884846,0.008462769911,0.9996910691000001,-0.02336949855
1.449523807,-1.25,1.453136086,-1.25,5.700655089e+19,16.53024673,17.48784065,21164.34961,2.267211199,0.008307287470000001,0.9996836782,-0.02373833582
1.453136086,-1.25,1.456760883,-1.25,5.746258433e+19,15.62722206,16.60170555,20054.88086,2.261559725,0.008145776577,0.9996760488,-0.0241147466
