0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,1,0,1,1,2,2,1,2,1,1,2,0,1,0,2,1,2,0,1,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,0,2,0,2,0,1,0,0,2,1,0,0,0,2,1,2,0,1,1,3,0,0,0,2,0,0,2,1,2,0,0,1,1,1,2,0,2,4,1,0,3,3,5,6,5,6,10,12,4,9,11,8,8,7,8,6,12,6,8,10,4,11,1,4,1,1,3,1,0
0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,3,1,1,3,3,1,1,2,0,1,0,1,1,1,4,4,1,0,1,1,3,3,1,0,3,1,1,2,1,0,0,1,0,1,1,2,2,3,3,0,1,1,4,1,7,8,8,14,24,23,19,25,22,25,23,32,28,23,24,21,19,20,24,19,13,12,10,9,6,3,2,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,2,4,0,1,0,1,1,2,2,1,1,1,1,3,1,1,1,2,3,2,3,1,5,0,2,4,1,0,3,1,4,3,1,0,0,3,1,1,0,1,0,4,4,2,7,21,18,22,41,38,46,59,55,69,63,60,80,90,85,83,80,87,59,76,68,36,34,46,29,14,5,0
0,0,0,0,0,1,2,0,3,0,0,0,0,0,2,2,1,1,2,2,4,1,3,1,0,1,0,0,1,2,0,2,1,3,1,1,3,2,1,0,2,2,4,0,2,1,4,0,2,2,1,0,2,4,1,4,1,3,4,3,2,1,4,7,13,40,86,130,175,179,249,303,299,306,339,331,350,357,326,296,295,238,240,230,203,154,121,103,75,31,1
0,0,0,0,0,0,0,1,1,0,3,2,2,0,1,0,4,2,0,2,1,3,0,1,0,2,0,3,1,0,0,3,3,0,2,6,1,1,1,4,5,2,3,4,2,1,2,1,5,1,1,0,3,1,2,2,4,1,5,1,1,2,5,15,56,172,317,397,417,459,506,530,564,517,531,568,526,500,485,498,398,415,352,291,287,216,177,143,104,50,6
0,0,0,0,1,0,0,1,0,0,1,2,1,1,3,1,0,3,3,2,1,1,4,0,2,4,4,2,5,5,1,2,2,3,3,2,1,5,3,3,4,3,6,4,4,2,4,2,3,2,1,0,0,1,2,2,4,0,3,2,5,3,12,29,158,352,472,552,563,664,626,652,699,680,668,757,669,730,614,575,565,528,478,469,419,346,246,200,137,65,7
0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,2,0,1,2,2,3,2,3,1,0,3,2,2,3,2,2,5,1,3,1,2,2,4,1,2,2,1,7,1,5,1,7,0,3,0,7,3,2,3,0,8,65,259,510,579,707,715,746,748,750,778,815,740,852,822,758,723,767,705,659,571,543,509,416,354,284,180,79,12
0,0,0,0,0,1,0,0,0,1,0,1,3,1,1,1,2,1,4,3,2,2,3,1,4,1,3,3,2,2,1,0,2,0,2,6,1,1,2,3,1,0,4,2,3,5,1,3,0,1,1,1,2,3,0,5,4,4,4,3,1,4,8,89,315,571,676,701,728,803,741,814,830,867,830,798,823,782,786,742,726,731,646,616,487,410,357,264,168,84,10
0,0,0,1,0,2,0,2,1,0,0,2,0,1,0,0,1,2,4,4,2,0,3,1,2,1,1,6,0,3,3,3,2,6,2,1,2,1,2,1,2,3,2,5,4,4,6,4,1,3,2,2,2,1,2,0,0,1,0,2,3,1,12,146,405,573,604,677,707,722,748,731,790,779,790,799,761,729,731,697,683,636,597,561,476,417,312,239,175,75,9
